Counter,Date/time,Latitude,Longitude,Temperature,Humidity,Pressure,Motion_Detected
1387,2022-04-19 21:12:29.512805,-38.420974372709935,60.64574257487956,34.7247,29.0191,1005.9753,False
1388,2022-04-19 21:12:33.585079,-38.25951069092675,60.892382261034875,34.6713,29.065,1005.9983,False
1389,2022-04-19 21:12:37.613081,-38.099184864589134,61.13524638472513,34.6536,29.0895,1006.0042,False
1390,2022-04-19 21:12:41.681720,-37.93661347994628,61.379477994264796,34.7069,29.218,1005.9839,False
1391,2022-04-19 21:12:45.754208,-37.773380727115594,61.62268092837454,34.618,28.9457,1005.9688,False
1392,2022-04-19 21:12:49.782483,-37.61131678004814,61.86217506800208,34.7247,29.0773,1005.9551,False
1393,2022-04-19 21:12:53.850806,-37.447031357061974,62.10298824479861,34.7602,28.9151,1005.938,False
1394,2022-04-19 21:12:57.923343,-37.28208569361415,62.3428166766296,34.6536,29.0375,1005.9653,False
1395,2022-04-19 21:13:01.993878,-37.116589794818005,62.581514962517225,34.7069,28.8784,1005.9441,True
1396,2022-04-19 21:13:06.067808,-36.95046715807735,62.81920830844815,34.6713,29.1354,1005.9641,False
1397,2022-04-19 21:13:10.096936,-36.78559804880995,63.05325137027748,34.7247,29.0008,1005.9497,True
1398,2022-04-19 21:13:14.125169,-36.62023242056617,63.28617456872152,34.6713,29.1109,1005.9761,False
1399,2022-04-19 21:13:18.153142,-36.45434714485447,63.51802627551318,34.7602,29.0559,1005.9644,False
1400,2022-04-19 21:13:22.218465,-36.286355105241526,63.751014366917026,34.6891,29.0865,1005.9614,False
1401,2022-04-19 21:13:26.247099,-36.1194395208082,63.98073921173959,34.7958,29.5423,1005.9661,False
1402,2022-04-19 21:13:30.275926,-35.95196725311242,64.20948790586925,34.6358,29.0834,1005.9785,False
1403,2022-04-19 21:13:34.304962,-35.78397831235104,64.43721957314526,34.7069,29.1874,1005.9697,False
1404,2022-04-19 21:13:38.332963,-35.6155267451249,64.66387590413198,34.7247,29.1874,1005.9431,False
1405,2022-04-19 21:13:42.404728,-35.444739622158345,64.89196448501964,34.6891,28.9212,1005.9387,False
1406,2022-04-19 21:13:46.433938,-35.275250155901,65.1166468716771,34.7602,28.9518,1005.9585,False
1407,2022-04-19 21:13:50.462826,-35.105262914753425,65.34034373386268,34.7958,29.2241,1005.9597,False
1408,2022-04-19 21:13:54.525606,-34.93335933937809,65.56491524812638,34.6713,29.0834,1005.9475,False
1409,2022-04-19 21:13:58.556293,-34.76239216830861,65.78664848699442,34.7425,29.2456,1005.9204,False
1410,2022-04-19 21:14:02.584619,-34.59102131035493,66.00731635217674,34.7958,29.1415,1005.937,False
1411,2022-04-19 21:14:06.612807,-34.41917791762462,66.22702212395389,34.6891,28.9365,1005.9736,False
1412,2022-04-19 21:14:10.679259,-34.24519558444748,66.44788725223742,34.6891,29.0436,1005.9558,False
1413,2022-04-19 21:14:14.707869,-34.07245354083004,66.665635904138,34.6713,28.9886,1005.9233,False
1414,2022-04-19 21:14:18.736997,-33.89919962315389,66.88251218163478,34.618,28.9365,1005.9592,False
1415,2022-04-19 21:14:22.761765,-33.7256401935008,67.09827217469183,34.6891,28.9855,1005.9658,False
1416,2022-04-19 21:14:26.833696,-33.54968092663588,67.31550949703018,34.7602,28.7927,1005.9285,False
1417,2022-04-19 21:14:30.862694,-33.37508644880171,67.52958773741231,34.6891,28.958,1005.9443,False
1418,2022-04-19 21:14:34.926688,-33.198512306873184,67.74462440883411,34.6891,29.2211,1005.9307,False
1419,2022-04-19 21:14:38.954719,-33.02313855561177,67.95676087793431,34.6536,28.8601,1005.9443,False
1420,2022-04-19 21:14:42.982908,-32.84729270707453,68.16805256347965,34.7425,29.319,1005.9517,False
1421,2022-04-19 21:14:47.050896,-32.66924056826609,68.38057411332998,34.778,28.808,1005.9524,False
1422,2022-04-19 21:14:51.122987,-32.490665721755356,68.59230649628715,34.6358,28.9641,1005.9534,False
1423,2022-04-19 21:14:55.194353,-32.311621090422406,68.8031981664989,34.7247,29.0895,1005.9548,True
1424,2022-04-19 21:14:59.266774,-32.132186543555136,69.01316762653096,34.778,28.9151,1005.9595,False
1425,2022-04-19 21:15:03.294748,-31.954278827851017,69.22000692763736,34.618,28.9335,1005.9553,False
1426,2022-04-19 21:15:07.322983,-31.77594659939625,69.42601858717394,34.6358,29.1109,1005.9343,False
1427,2022-04-19 21:15:11.391046,-31.59540975003288,69.63325102606676,34.7425,28.9212,1005.95,False
1428,2022-04-19 21:15:15.463236,-31.414373164755478,69.8397386305092,34.7069,28.9365,1005.9558,False
1429,2022-04-19 21:15:19.533562,-31.23294760104906,70.04536637113675,34.6891,29.0161,1005.9558,False
1430,2022-04-19 21:15:23.605869,-31.05111604388628,70.25016567292234,34.6891,29.1568,1005.9495,False
1431,2022-04-19 21:15:27.634198,-30.870836208408434,70.45196370541343,34.6358,29.114,1005.9424,True
1432,2022-04-19 21:15:31.662408,-30.690178148404012,70.65295256132714,34.6713,29.062,1005.9546,False
1433,2022-04-19 21:15:35.728891,-30.507389264063317,70.85507583823433,34.6536,29.1752,1005.9631,False
1434,2022-04-19 21:15:39.758307,-30.325972757712453,71.05447118531652,34.7247,29.1415,1005.929,False
1435,2022-04-19 21:15:43.786235,-30.144231467297807,71.25303315722235,34.6358,29.1262,1005.9736,False
1436,2022-04-19 21:15:47.815677,-29.962053334262595,71.45089510236642,34.7425,29.1691,1005.9502,False
1437,2022-04-19 21:15:51.843693,-29.779585631793868,71.64790816438297,34.7247,29.0559,1005.9536,False
1438,2022-04-19 21:15:55.914821,-29.59477017948922,71.84628749972892,34.6891,29.1385,1005.9573,False
1439,2022-04-19 21:15:59.978151,-29.409985031702675,72.04347658168834,34.7069,29.0222,1005.9443,False
1440,2022-04-19 21:16:04.006274,-29.226507078373594,72.23814291967985,34.6713,28.9947,1005.9526,False
1441,2022-04-19 21:16:08.034501,-29.042636962510894,72.4321151254361,34.6713,29.0681,1005.9614,False
1442,2022-04-19 21:16:12.062594,-28.858440197342215,72.6253344805079,34.7069,29.2456,1005.9407,False
1443,2022-04-19 21:16:16.129823,-28.672059167696005,72.8197440448762,34.6358,29.0865,1005.9448,False
1444,2022-04-19 21:16:20.203131,-28.485154892964943,73.01360411346559,34.6713,29.3496,1005.9761,False
1445,2022-04-19 21:16:24.274224,-28.297940841621898,73.20670270384201,34.6891,29.1385,1005.9561,False
1446,2022-04-19 21:16:28.348006,-28.110347706723775,73.39912186314322,34.6891,29.0191,1005.9417,True
1447,2022-04-19 21:16:32.376261,-27.924502400634925,73.58870763924075,34.6536,29.0559,1005.9492,False
1448,2022-04-19 21:16:36.404302,-27.738337637548945,73.77759654646984,34.6358,29.0436,1005.9631,True
1449,2022-04-19 21:16:40.471015,-27.550027058340344,73.9676369179126,34.7425,29.2486,1005.9629,False
1450,2022-04-19 21:16:44.543496,-27.361220977874208,74.15715723153903,34.6891,29.1568,1005.9314,False
1451,2022-04-19 21:16:48.613766,-27.172125585415873,74.3459595976196,34.7247,29.0406,1005.9336,False
1452,2022-04-19 21:16:52.687517,-26.9826366969526,74.53415782921246,34.7069,29.1262,1005.9492,False
1453,2022-04-19 21:16:56.715444,-26.794943011854162,74.71960392444528,34.7425,28.8998,1005.9443,False
1454,2022-04-19 21:17:00.743705,-26.60693695437025,74.90440612955982,34.7247,29.218,1005.9231,False
1455,2022-04-19 21:17:04.810409,-26.41679199953458,75.09035559101862,34.6713,29.0222,1005.9131,True
1456,2022-04-19 21:17:08.883869,-26.22612473540695,75.27586569521699,34.6891,29.1171,1005.9683,False
1457,2022-04-19 21:17:12.913059,-26.037204016600235,75.45875209370814,34.7425,29.3312,1005.9421,True
1458,2022-04-19 21:17:16.982349,-25.846069117589956,75.64285953343003,34.6713,29.2394,1005.9248,False
1459,2022-04-19 21:17:21.054564,-25.65459426421368,75.82637802960755,34.618,29.065,1005.946,False
1460,2022-04-19 21:17:25.082482,-25.464887113063256,76.00731120027783,34.8136,29.0681,1005.9397,False
1461,2022-04-19 21:17:29.151796,-25.272907064062018,76.18952264098384,34.6891,29.0069,1005.9478,False
1462,2022-04-19 21:17:33.224025,-25.080598542875176,76.37116208729645,34.6891,29.1477,1005.9126,True
1463,2022-04-19 21:17:37.294251,-24.888032014797624,76.55217216568482,34.7247,29.2303,1005.9282,False
1464,2022-04-19 21:17:41.366704,-24.69516709846978,76.73260011453984,34.7069,29.1324,1005.9412,False
1465,2022-04-19 21:17:45.395833,-24.504056941481863,76.91054758834414,34.6002,28.9794,1005.9023,False
1466,2022-04-19 21:17:49.423739,-24.31274402669363,77.08785987710864,34.6536,28.9855,1005.9321,False
1467,2022-04-19 21:17:53.490452,-24.11928177337349,77.26633826693418,34.7425,28.8417,1005.9202,False
1468,2022-04-19 21:17:57.518793,-23.927477394943324,77.4424794144351,34.7069,29.0681,1005.9392,False
1469,2022-04-19 21:18:01.546841,-23.735413622562525,77.61806478151118,34.7247,29.1354,1005.9705,False
1470,2022-04-19 21:18:05.574924,-23.54308153967186,77.79311100249382,34.6713,29.0681,1005.9417,False
1471,2022-04-19 21:18:09.603074,-23.35050635228018,77.96760362496667,34.778,29.0803,1005.9614,False
1472,2022-04-19 21:18:13.674647,-23.155598145165342,78.14343242116422,34.6891,29.4383,1005.9272,False
1473,2022-04-19 21:18:17.704383,-22.962481615434584,78.31688467652246,34.6713,29.114,1005.9167,False
1474,2022-04-19 21:18:21.733532,-22.769142493950138,78.48979007261974,34.5647,29.2272,1005.95,False
1475,2022-04-19 21:18:25.805499,-22.573509941616408,78.66399725584947,34.6891,29.1018,1005.9163,False
1476,2022-04-19 21:18:29.833667,-22.379759624266462,78.83579656821453,34.6536,29.166,1005.9329,False
1477,2022-04-19 21:18:33.898997,-22.183941961827497,79.00870012695529,34.7425,29.3894,1005.9556,False
1478,2022-04-19 21:18:37.927498,-21.98976262327099,79.17944428439196,34.6891,29.1048,1005.9014,False
1479,2022-04-19 21:18:41.955494,-21.795350268858943,79.34969287461757,34.6358,29.1324,1005.9119,False
1480,2022-04-19 21:18:45.983619,-21.60069635224778,79.51946127793038,34.7247,29.1018,1005.9177,False
1481,2022-04-19 21:18:50.055749,-21.403705688433288,79.69057357331079,34.6536,29.1599,1005.9329,False
1482,2022-04-19 21:18:54.083750,-21.208634760417713,79.85934056735941,34.7425,29.218,1005.9038,False
1483,2022-04-19 21:18:58.148929,-21.011499599574122,80.02921859423648,34.7602,29.1262,1005.915,False
1484,2022-04-19 21:19:02.175627,-20.81607962907941,80.19695908360401,34.618,29.0987,1005.9404,False
1485,2022-04-19 21:19:06.204250,-20.620392385412178,80.36428094512733,34.7069,28.9977,1005.9353,False
1486,2022-04-19 21:19:10.246807,-20.423780052792324,80.53175055964229,34.6713,29.0344,1005.9419,False
1487,2022-04-19 21:19:14.274702,-20.22768494845524,80.69814710533711,34.7247,29.2884,1005.9182,False
1488,2022-04-19 21:19:18.302943,-20.03137430611673,80.8641034213451,34.6891,29.1048,1005.9294,False
1489,2022-04-19 21:19:22.372612,-19.832798729727102,81.03134982181719,34.7069,29.0008,1005.9241,False
1490,2022-04-19 21:19:26.447324,-19.63386750748954,81.19827550744428,34.6358,29.2915,1005.9102,False
1491,2022-04-19 21:19:30.475424,-19.436983040465574,81.36288187627751,34.8136,29.1446,1005.9397,False
1492,2022-04-19 21:19:34.504860,-19.2398490125227,81.5271062271441,34.778,28.9182,1005.9404,False
1493,2022-04-19 21:19:38.534068,-19.042524508137728,81.69090645404307,34.5824,29.0865,1005.9507,False
1494,2022-04-19 21:19:42.561515,-18.84506184586453,81.85424666841493,34.7069,29.3129,1005.9368,False
1495,2022-04-19 21:19:46.634274,-18.64528812100751,82.01892263337827,34.7425,29.2027,1005.9395,False
1496,2022-04-19 21:19:50.705957,-18.44529867480422,82.18320525303074,34.7958,29.2609,1005.9421,False
1497,2022-04-19 21:19:54.734536,-18.247335921659516,82.34526904815209,34.6713,28.9212,1005.9414,False
1498,2022-04-19 21:19:58.763802,-18.04912121710428,82.506995560837,34.7069,28.9059,1005.9229,False
1499,2022-04-19 21:20:02.835779,-17.84862789994378,82.6700366490217,34.7069,29.1262,1005.9385,False
1500,2022-04-19 21:20:06.863984,-17.650124400547618,82.83092859665959,34.7069,29.27,1005.9082,False
1501,2022-04-19 21:20:10.895653,-17.45123781171453,82.99160957593932,34.7602,29.1446,1005.9263,False
1502,2022-04-19 21:20:14.924858,-17.25239258878668,83.15174363642885,34.7247,29.0467,1005.936,False
1503,2022-04-19 21:20:18.953006,-17.053399802440232,83.31149074334122,34.6713,28.9182,1005.9365,False
1504,2022-04-19 21:20:23.025067,-16.85206487401797,83.47261143777446,34.7602,29.1905,1005.9299,False
1505,2022-04-19 21:20:27.053008,-16.652759119988247,83.63161448530421,34.7425,29.2364,1005.9399,False
1506,2022-04-19 21:20:31.118385,-16.451397892153196,83.79176662161021,34.7247,28.9794,1005.9272,False
1507,2022-04-19 21:20:35.144185,-16.25189476190603,83.94996245256364,34.618,29.2241,1005.9473,False
1508,2022-04-19 21:20:39.169761,-16.052235758489584,84.1078129322192,34.778,29.2394,1005.9387,False
1509,2022-04-19 21:20:43.197511,-15.852374494409103,84.26536124095689,34.7069,28.9151,1005.9353,False
1510,2022-04-19 21:20:47.226585,-15.65225727330375,84.42265582590112,34.7602,29.0375,1005.9465,False
1511,2022-04-19 21:20:51.254532,-15.45204493083802,84.57957671071345,34.8314,29.0283,1005.9331,False
1512,2022-04-19 21:20:55.281854,-15.251683942822934,84.73617260181656,34.778,29.4138,1005.9419,True
1513,2022-04-19 21:20:59.354988,-15.048990156504104,84.89414999027873,34.7958,29.2364,1005.9353,False
1514,2022-04-19 21:21:03.383210,-14.848354077897119,85.05009357625381,34.6891,28.8998,1005.9363,False
1515,2022-04-19 21:21:07.450478,-14.645574299394596,85.20727615367007,34.6891,28.9212,1005.957,False
1516,2022-04-19 21:21:11.483202,-14.44448506147914,85.36273161289576,34.7069,29.7504,1005.9646,False
1517,2022-04-19 21:21:15.555101,-14.24125274601145,85.51942962120012,34.7425,28.8264,1005.9536,False
1518,2022-04-19 21:21:19.584352,-14.040029566419447,85.67417556120806,34.6891,29.1201,1005.9541,True
1519,2022-04-19 21:21:23.613770,-13.838675310516091,85.82862811575627,34.778,29.163,1005.9666,False
1520,2022-04-19 21:21:27.677731,-13.63539499280576,85.98416530500187,34.7247,29.114,1005.9521,False
1521,2022-04-19 21:21:31.705837,-13.433896645534077,86.13795663746305,34.7069,29.215,1005.9546,False
1522,2022-04-19 21:21:35.730669,-13.232339249300532,86.2914191309002,34.778,29.1905,1005.9456,False
1523,2022-04-19 21:21:39.758674,-13.030594899035659,86.44465639451937,34.8136,29.062,1005.9485,False
1524,2022-04-19 21:21:43.786750,-12.828694517659418,86.59765086275291,34.7247,29.2486,1005.9448,False
1525,2022-04-19 21:21:47.815680,-12.626613552426194,86.75042705124176,34.7247,28.8662,1005.9756,False
1526,2022-04-19 21:21:51.844338,-12.424467530050205,86.90290373522694,34.7425,29.1752,1005.9355,False
1527,2022-04-19 21:21:55.873585,-12.222162237730902,87.05515811331495,34.7069,29.3037,1005.9641,False
1528,2022-04-19 21:21:59.945624,-12.01759133299693,87.20877603049767,34.6891,29.2211,1005.9434,False
1529,2022-04-19 21:22:03.973850,-11.815125369835686,87.36048179155142,34.6713,29.1721,1005.9666,False
1530,2022-04-19 21:22:08.002630,-11.612476058367477,87.51200129877597,34.7425,29.163,1005.9602,True
1531,2022-04-19 21:22:12.075107,-11.407609300821965,87.66485631446324,34.6891,29.3557,1005.9387,False
1532,2022-04-19 21:22:16.103325,-11.204823294939747,87.8158460858881,34.5824,28.9029,1005.9709,False
1533,2022-04-19 21:22:20.132564,-11.001890333084882,87.96664024018966,34.7247,29.0222,1005.9832,False
1534,2022-04-19 21:22:24.199798,-10.796891701525917,88.11866602662627,34.7069,29.062,1005.9526,False
1535,2022-04-19 21:22:28.228223,-10.59384441252306,88.26895060014098,34.778,29.0528,1005.9634,False
1536,2022-04-19 21:22:32.256260,-10.390691255886924,88.41902692780741,34.7602,28.9824,1005.9668,False
1537,2022-04-19 21:22:36.285581,-10.187375767442871,88.56894242498187,34.7069,29.0834,1005.9734,False
1538,2022-04-19 21:22:40.313538,-9.984031077752238,88.71860476118277,34.7425,29.1538,1005.9705,False
1539,2022-04-19 21:22:44.384549,-9.778379495284439,88.86969188924569,34.7069,29.0528,1005.946,False
1540,2022-04-19 21:22:48.411174,-9.57492583438331,89.01890022323447,34.8136,29.1507,1005.936,False
1541,2022-04-19 21:22:52.484169,-9.369096567155559,89.1695898007921,34.7247,29.1171,1005.9548,True
1542,2022-04-19 21:22:56.512480,-9.165395300632094,89.31846915570328,34.6713,29.2547,1005.9492,False
1543,2022-04-19 21:23:00.580527,-8.959554892580233,89.4686631816241,34.7247,29.3068,1005.9458,False
1544,2022-04-19 21:23:04.607336,-8.755764966340037,89.61712076910004,34.7247,29.1446,1005.9578,False
1545,2022-04-19 21:23:08.635810,-8.551864963410086,89.76542527466422,34.7602,29.2578,1005.9458,False
1546,2022-04-19 21:23:12.664020,-8.347853337676469,89.91358339118807,34.618,29.2578,1005.929,False
1547,2022-04-19 21:23:16.693163,-8.143722909322396,90.06160586872858,34.7425,29.4628,1005.9634,False
1548,2022-04-19 21:23:20.764957,-7.937354271047666,90.21103171756415,34.6891,29.3465,1005.9656,False
1549,2022-04-19 21:23:24.792706,-7.733133486133802,90.3586908791626,34.7247,29.1507,1005.9241,False
1550,2022-04-19 21:23:28.864658,-7.5266393430166305,90.50778582568994,34.778,29.2884,1005.9746,False
1551,2022-04-19 21:23:32.892882,-7.322284370883814,90.6551362321881,34.7425,29.1048,1005.9329,False
1552,2022-04-19 21:23:36.962602,-7.115706540727501,90.80389313175039,34.7247,29.3894,1005.9543,True
1553,2022-04-19 21:23:41.035055,-6.909013266490726,90.95254155000278,34.7247,29.3068,1005.9426,False
1554,2022-04-19 21:23:45.061263,-6.704519683374898,91.09942518429668,34.7958,29.4873,1005.9084,False
1555,2022-04-19 21:23:49.131443,-6.497777308884186,91.24774505400596,34.6536,29.3006,1005.9214,True
1556,2022-04-19 21:23:53.204814,-6.290864344212674,91.39601292081242,34.7247,29.4169,1005.9492,False
1557,2022-04-19 21:23:57.233068,-6.086143073146184,91.54254431211606,34.7069,29.1262,1005.9536,False
1558,2022-04-19 21:24:01.301672,-5.879265001074993,91.69045751014747,34.778,29.2364,1005.9329,False
1559,2022-04-19 21:24:05.365930,-5.672607925574854,91.83805591787481,34.7247,29.1354,1005.9548,False
1560,2022-04-19 21:24:09.395105,-5.467729374139718,91.98423503874145,34.7247,29.1813,1005.9419,False
1561,2022-04-19 21:24:13.419819,-5.262930330038126,92.13021471118968,34.6891,28.9671,1005.9385,False
1562,2022-04-19 21:24:17.447772,-5.058017369988513,92.27613831544889,34.7602,29.1691,1005.948,False
1563,2022-04-19 21:24:21.476929,-4.8529523956301315,92.42203824761623,34.7958,29.3435,1005.9478,False
1564,2022-04-19 21:24:25.505056,-4.647878367208494,92.56781815518518,34.7247,29.475,1005.9446,False
1565,2022-04-19 21:24:29.533595,-4.442778210962773,92.7134956420089,34.7602,29.1599,1005.9473,True
1566,2022-04-19 21:24:33.563339,-4.237559150866793,92.85914196275544,34.7602,29.0344,1005.9312,False
1567,2022-04-19 21:24:37.635027,-4.030161391700192,93.00622260710588,34.7602,29.3068,1005.9272,True
1568,2022-04-19 21:24:41.663302,-3.8249481616832766,93.15164880400648,34.7958,29.1691,1005.9531,False
1569,2022-04-19 21:24:45.729741,-3.6177008986266137,93.29841574778496,34.7425,29.1446,1005.9404,False
1570,2022-04-19 21:24:49.758159,-3.41245010718032,93.44367458445946,34.778,29.1905,1005.9434,False
1571,2022-04-19 21:24:53.786127,-3.2071591506843222,93.58887344501119,34.8136,29.3863,1005.9512,False
1572,2022-04-19 21:24:57.814305,-3.0018181791377474,93.73402463907486,34.7425,29.0712,1005.9534,False
1573,2022-04-19 21:25:01.837638,-2.7966127131409424,93.87900246091691,34.7958,28.9702,1005.9265,False
1574,2022-04-19 21:25:05.865268,-2.5913384753322,94.02395664207151,34.7425,29.3404,1005.946,False
1575,2022-04-19 21:25:09.893460,-2.3859144497890985,94.16894964417752,34.778,29.2517,1005.9426,False
1576,2022-04-19 21:25:13.962997,-2.178319377797778,94.31541244488176,34.7602,29.0467,1005.9539,False
1577,2022-04-19 21:25:18.036485,-1.970595700180181,94.46190852741915,34.7247,29.3435,1005.9438,True
1578,2022-04-19 21:25:22.064654,-1.7651178008299164,94.60676965993949,34.7425,29.114,1005.9534,False
1579,2022-04-19 21:25:26.092983,-1.5596163248235837,94.75160191735132,34.778,29.062,1005.9495,False
1580,2022-04-19 21:25:30.159739,-1.3520854489670415,94.89782370067296,34.7425,29.2425,1005.9158,False
1581,2022-04-19 21:25:34.187971,-1.1466048984926218,95.04256590072926,34.7247,29.3129,1005.927,False
1582,2022-04-19 21:25:38.215877,-0.9410851640031219,95.18730623847057,34.7247,29.3435,1005.9746,False
1583,2022-04-19 21:25:42.244171,-0.7355374437955172,95.33204213339559,34.7425,29.1293,1005.9265,False
1584,2022-04-19 21:25:46.316126,-0.5277448130483746,95.47833965006745,34.778,29.3404,1005.9182,False
1585,2022-04-19 21:25:50.343925,-0.32218318417907893,95.6230528604658,34.6358,29.5179,1005.9126,False
1586,2022-04-19 21:25:54.408095,-0.11475567891473964,95.7690713818938,34.8136,29.2915,1005.9258,False
1587,2022-04-19 21:25:58.436045,0.09075731012892815,95.91373936164264,34.7069,29.1324,1005.9492,False
1588,2022-04-19 21:26:02.465326,0.29638048738554795,96.05848742903343,34.778,29.267,1005.9143,False
1589,2022-04-19 21:26:06.493613,0.501958889494812,96.20321181323982,34.7247,29.4781,1005.9138,False
1590,2022-04-19 21:26:10.560347,0.7095460800996625,96.34936371871133,34.7602,29.1752,1005.9148,False
1591,2022-04-19 21:26:14.588564,0.9150720097469227,96.4940829771147,34.8136,29.3098,1005.9424,False
1592,2022-04-19 21:26:18.616657,1.1206189991841156,96.63884089438912,34.7247,29.2303,1005.9255,False
1593,2022-04-19 21:26:22.644778,1.3261676263972724,96.78362911741587,34.7425,29.1446,1005.9197,False
1594,2022-04-19 21:26:26.672957,1.5317126554274982,96.92844928317295,34.7069,29.2517,1005.9082,False
1595,2022-04-19 21:26:30.745290,1.7395265408315879,97.07490849877452,34.7425,29.1171,1005.9014,False
1596,2022-04-19 21:26:34.771799,1.9449839273800547,97.21975234870033,34.7247,29.3618,1005.9097,True
1597,2022-04-19 21:26:38.843608,2.152668050795836,97.36621735535688,34.7425,29.2792,1005.9463,False
1598,2022-04-19 21:26:42.912826,2.360297616667125,97.51270098776963,34.7247,29.3649,1005.9211,False
1599,2022-04-19 21:26:46.944884,2.5659224036129316,97.65783193774571,34.7247,29.267,1005.9512,False
1600,2022-04-19 21:26:50.972816,2.77136412085425,97.80290037899488,34.7602,29.3435,1005.938,False
1601,2022-04-19 21:26:55.044557,2.9790234763623418,97.94960799791721,34.7425,29.3343,1005.9221,False
1602,2022-04-19 21:26:59.073780,3.1844822517592126,98.09483884498042,34.7425,29.0069,1005.9087,True
1603,2022-04-19 21:27:03.139012,3.391806827955835,98.24147260438356,34.7958,29.371,1005.8999,False
1604,2022-04-19 21:27:07.167536,3.5971319626727474,98.3867808835261,34.7425,29.2976,1005.9429,False
1605,2022-04-19 21:27:11.195471,3.8024535637559396,98.53218031981235,34.7247,29.0589,1005.9207,False
1606,2022-04-19 21:27:15.223420,4.007747766329267,98.67765941956324,34.8847,29.4169,1005.9429,False
1607,2022-04-19 21:27:19.295146,4.2152400075113015,98.82480233694152,34.7958,29.3679,1005.9338,False
1608,2022-04-19 21:27:23.322829,4.420473462661694,98.97045397725752,34.7602,29.1262,1005.9241,False
1609,2022-04-19 21:27:27.386942,4.627528844574103,99.11751559973344,34.7602,29.3098,1005.9385,False
1610,2022-04-19 21:27:31.414877,4.832634206289911,99.26331358501177,34.778,29.4353,1005.9233,False
1611,2022-04-19 21:27:35.445398,5.037880922552539,99.409338494814,34.778,29.1905,1005.9326,False
1612,2022-04-19 21:27:39.473593,5.2429692168720825,99.55538255533972,34.7425,29.4964,1005.9536,False
1613,2022-04-19 21:27:43.502947,5.448075846197055,99.70157704134792,34.778,29.3068,1005.9011,False
1614,2022-04-19 21:27:47.573304,5.655267025859435,99.84940248106055,34.7602,29.5576,1005.9207,False
1615,2022-04-19 21:27:51.644623,5.862419483893084,99.9973518645327,34.6891,29.4414,1005.918,False
1616,2022-04-19 21:27:55.674404,6.067362552792091,100.14387809703038,34.7247,29.5209,1005.9038,False
1617,2022-04-19 21:27:59.746144,6.274440624763993,100.29209291202008,34.6891,29.4567,1005.9009,False
1618,2022-04-19 21:28:03.774403,6.479244951121101,100.438846300669,34.8136,29.3771,1005.886,False
1619,2022-04-19 21:28:07.841100,6.6860111545314105,100.58717871825895,34.8136,29.6066,1005.884,False
1620,2022-04-19 21:28:11.913484,6.892909584244172,100.73578606637902,34.778,29.6097,1005.8865,False
1621,2022-04-19 21:28:15.983611,7.099728648962472,100.88452232486954,34.7602,29.3924,1005.8438,False
1622,2022-04-19 21:28:20.055605,7.306494132793089,101.03341177351761,34.7069,29.4964,1005.9177,False
1623,2022-04-19 21:28:24.083820,7.511018852816289,101.1808820957643,34.7069,29.3771,1005.9082,True
1624,2022-04-19 21:28:28.152434,7.717576926407272,101.3300207141945,34.938,29.1446,1005.8975,False
1625,2022-04-19 21:28:32.224838,7.92417891240939,101.47940024774888,34.7425,29.2547,1005.9026,False
1626,2022-04-19 21:28:36.253122,8.128513253778138,101.6273519155092,34.8491,29.3129,1005.8997,False
1627,2022-04-19 21:28:40.321707,8.334876530918686,101.77699235570294,34.7958,29.7443,1005.8894,False
1628,2022-04-19 21:28:44.394039,8.54126463709115,101.926877677964,34.7247,29.4995,1005.8953,False
1629,2022-04-19 21:28:48.464506,8.747571708351781,102.07693702680753,34.778,29.27,1005.9106,False
1630,2022-04-19 21:28:52.492979,8.951592825216544,102.2255686727872,34.8136,29.1262,1005.8877,True
1631,2022-04-19 21:28:56.517799,9.155448776106025,102.37431941272563,34.8491,29.4781,1005.9307,False
1632,2022-04-19 21:29:00.546790,9.359339731392899,102.5233410989122,34.7425,29.2762,1005.8757,False
1633,2022-04-19 21:29:04.574775,9.563147138716323,102.6725530505464,34.7247,29.42,1005.9053,False
1634,2022-04-19 21:29:08.602971,9.76689036747207,102.82197526712731,34.7602,29.2578,1005.9126,False
1635,2022-04-19 21:29:12.673101,9.972711561587465,102.97318883928318,34.7602,29.4444,1005.8977,False
1636,2022-04-19 21:29:16.745634,10.178489188381253,103.12464542472901,34.8847,29.3771,1005.8843,False
1637,2022-04-19 21:29:20.774911,10.382027097453523,103.27473033376192,34.7425,29.0712,1005.8809,True
1638,2022-04-19 21:29:24.803309,10.585431486723351,103.4249980691223,34.7602,29.3312,1005.8809,True
1639,2022-04-19 21:29:28.869706,10.790725880258922,103.57695358436082,34.6891,29.5913,1005.9045,False
1640,2022-04-19 21:29:32.897890,10.99389537297874,103.72763098266117,34.7602,29.4567,1005.9058,False
1641,2022-04-19 21:29:36.927034,11.197065104622961,103.8786081084015,34.6891,29.4475,1005.9204,False
1642,2022-04-19 21:29:40.954913,11.400078155702381,104.02977441064235,34.7602,29.3159,1005.9363,False
1643,2022-04-19 21:29:44.984097,11.603055960371686,104.18122632671783,34.778,29.3679,1005.928,False
1644,2022-04-19 21:29:49.054996,11.808085792802524,104.33453256115851,34.7425,29.218,1005.9231,True
1645,2022-04-19 21:29:53.083357,12.01077763694124,104.48641650082916,34.778,29.5974,1005.9155,False
1646,2022-04-19 21:29:57.155303,12.215605592118807,104.64023699053854,34.7425,29.3221,1005.8877,False
